carname,starttime,endtime,startlat,startlon,endlat,endlon,timeintrip,dist,year,week,h3_O,h3_D,Month,Date,Year,Hour
L9fMXp9w7d74ykY90RkXMBo+fKw,2022-03-21 07:39:47,2022-03-21 11:15:11,13.845760006802283,100.57250185256255,13.812706716054944,100.72164991312314,12924.0,18044.0,2022,168,8864a4bb15fffff,8864a48e5dfffff,3,2022-03-21,2022,7
C7MWxa71KwN21PM/OOXqgvazrzA,2022-03-21 07:51:36,2022-03-21 07:57:21,13.7633636107996,100.52227453984597,13.764171728996567,100.53771221609844,345.0,2291.0,2022,168,8864a4b12bfffff,8864a4b12dfffff,3,2022-03-21,2022,7
LmJBZZsfBV0bUXivLJpPeOvD6s0,2022-03-21 07:14:10,2022-03-21 07:34:59,13.824034041778685,100.6777925374114,13.784310572416212,100.62996856517208,1249.0,9572.0,2022,168,8864a48ec1fffff,8864a485c7fffff,3,2022-03-21,2022,7
D/LDi3uJoIjn70JZLzz017u/Qa8,2022-03-21 07:38:04,2022-03-21 07:57:34,13.756132452671292,100.48563765555684,13.763707157127506,100.47357493145807,1170.0,2396.0,2022,168,8864a4b1edfffff,8864a4b1e7fffff,3,2022-03-21,2022,7
SBe6eeTcmDSwoFve2tlGdprEmsA,2022-03-21 07:50:36,2022-03-21 07:56:05,13.771234186149202,100.61462895698703,13.781644496462466,100.61719322610084,329.0,1963.0,2022,168,8864a485d1fffff,8864a4858bfffff,3,2022-03-21,2022,7
ZJT1iS4qrdJjDJYNKx5SN6jC/64,2022-03-21 07:35:06,2022-03-21 07:52:06,13.74426907725046,100.54390985118437,13.744951675628313,100.5579246964128,1020.0,2801.0,2022,168,8864a4b169fffff,8864a484bbfffff,3,2022-03-21,2022,7
zEBNn7yh95KlXMYgs0B32I7pLqc,2022-03-21 07:35:12,2022-03-21 08:00:12,13.91992838483269,100.60157257023664,13.929201727453794,100.57929198089607,1500.0,7536.0,2022,168,8864a48cb3fffff,8864a4b92dfffff,3,2022-03-21,2022,7
ZKK29X94LcgGwiS5TE3kqdc1Pz4,2022-03-21 07:27:22,2022-03-21 07:50:22,13.72438345061408,100.51905621267647,13.728632542293902,100.4529117866709,1380.0,9118.0,2022,168,8864a4b15dfffff,8864a4b1ddfffff,3,2022-03-21,2022,7
RlxBjJiEozlPs5RtJuayba1v0Jo,2022-03-21 07:19:36,2022-03-21 08:13:45,13.77699947009995,100.473356901714,13.743838010148677,100.41001351856434,3249.0,11809.0,2022,168,8864a4bad3fffff,8864a4a245fffff,3,2022-03-21,2022,7
pfmJE+AxHlNbR6Nxhn9t3sDGx7k,2022-03-21 07:21:49,2022-03-21 07:30:13,13.75986684437671,100.54246639439232,13.7613052709699,100.5367791717467,504.0,839.0,2022,168,8864a4b165fffff,8864a4b167fffff,3,2022-03-21,2022,7
vwzNNLCXUYzp51YLaO3TtMgGCyI,2022-03-21 07:29:34,2022-03-21 07:40:33,13.77984357022991,100.5091129952533,13.756663005961396,100.50961714476304,659.0,3066.0,2022,168,8864a4bac9fffff,8864a4b13dfffff,3,2022-03-21,2022,7
VN/rqtTLpNsNEiST83hZi8eCNY0,2022-03-21 07:04:31,2022-03-21 07:09:54,13.772586035201932,100.4790353506159,13.76898029965422,100.48565711895836,323.0,1174.0,2022,168,8864a4badbfffff,8864a4bad9fffff,3,2022-03-21,2022,7
VN/rqtTLpNsNEiST83hZi8eCNY0,2022-03-21 07:24:54,2022-03-21 07:49:54,13.740443468807186,100.52245723596178,13.736889421084928,100.56069920375607,1500.0,6418.0,2022,168,8864a4b109fffff,8864a48491fffff,3,2022-03-21,2022,7
o+BixAXZpawvbmTNo56EprnIWk0,2022-03-21 07:50:54,2022-03-21 08:15:54,13.7319477,100.533711,13.745620991012371,100.51130725685462,1500.0,3505.0,2022,168,8864a4b141fffff,8864a4b103fffff,3,2022-03-21,2022,7
OB4pJukjKy4gClBTTyN2sqDwd8Q,2022-03-21 07:18:18,2022-03-21 07:46:26,13.74465263750428,100.6433564362677,13.75205699085432,100.64006473969268,1688.0,2720.0,2022,168,8864a48407fffff,8864a4843dfffff,3,2022-03-21,2022,7
sFB/sH5Ji62OIVXBYS+VN6r2DB4,2022-03-21 07:03:22,2022-03-21 07:30:22,13.745968451394743,100.53117012781598,13.759254288688176,100.4927130614262,1620.0,5276.0,2022,168,8864a4b10dfffff,8864a4b133fffff,3,2022-03-21,2022,7
PVCzpQ/yEOrfo8wSP3tar4VMr04,2022-03-21 07:58:21,2022-03-21 09:01:17,13.697324910049725,100.53795395651056,13.72082230740856,100.49436132830566,3776.0,7195.0,2022,168,8864a4b307fffff,8864a4b025fffff,3,2022-03-21,2022,7
SBi5q0pXxvtIlqpU/q9icFsJe3k,2022-03-21 07:10:01,2022-03-21 07:56:39,13.70935097685638,100.5408975018282,13.760744292841569,100.5702758757575,2798.0,8082.0,2022,168,8864a4b323fffff,8864a484b5fffff,3,2022-03-21,2022,7
VlsE3WzxOA/zE+OLP497RAdmA1Q,2022-03-21 07:13:14,2022-03-21 07:33:14,13.664878245581823,100.60344805455291,13.6939730417127,100.60660807434628,1200.0,3260.0,2022,168,8864a486d7fffff,8864a48687fffff,3,2022-03-21,2022,7
VlsE3WzxOA/zE+OLP497RAdmA1Q,2022-03-21 07:49:14,2022-03-21 08:26:14,13.78164472027294,100.6080004196569,13.754298884867952,100.56474781650932,2220.0,7240.0,2022,168,8864a4859dfffff,8864a484b1fffff,3,2022-03-21,2022,7
jlbLFIxdx+QMGq3aDw/M3sfOzoo,2022-03-21 07:35:51,2022-03-21 08:28:21,13.70149857376037,100.33528039675367,13.78733816841434,100.36885808635128,3150.0,14670.0,2022,168,8864a4b51dfffff,8864a4a04bfffff,3,2022-03-21,2022,7
9hNoIlz+kPpO+lMiGg3tGWPZMIE,2022-03-21 07:05:26,2022-03-21 07:25:22,13.74319631489894,100.50139536964588,13.767907702629062,100.4859604044131,1196.0,5253.0,2022,168,8864a4b115fffff,8864a4bad9fffff,3,2022-03-21,2022,7
KO5BsRoGvup9oxcZrg436FkzLbo,2022-03-21 07:39:50,2022-03-21 07:58:33,13.694741576695275,100.49436358220257,13.712641909148328,100.48843631291348,1123.0,3151.0,2022,168,8864a4b063fffff,8864a4b021fffff,3,2022-03-21,2022,7
dpNEEyub0ThqrQXuNq3K1cXAa5s,2022-03-21 07:26:25,2022-03-21 07:46:24,13.76347432694534,100.53303489009484,13.780079259238455,100.504479679189,1199.0,3850.0,2022,168,8864a4b12dfffff,8864a4bacbfffff,3,2022-03-21,2022,7
a4jLFNDYCpOb5YbKPLXdQPRwEQk,2022-03-21 07:35:05,2022-03-21 08:00:02,13.798780030879785,100.52134339440067,13.783632611023885,100.46415729544093,1497.0,8252.0,2022,168,8864a4bae9fffff,8864a4b1a5fffff,3,2022-03-21,2022,7
zt6r6X6cjBVDqWxKcbyXkn1Cydw,2022-03-21 07:29:09,2022-03-21 07:41:15,13.711392273074182,100.41480756046052,13.707570222309617,100.36979245133485,726.0,5041.0,2022,168,8864a4b0abfffff,8864a4b56bfffff,3,2022-03-21,2022,7
jMBDb4mBYg3gTwrn1fBm0myYPJk,2022-03-21 07:45:21,2022-03-21 08:13:21,13.683563010434934,100.54220668157603,13.699670212774413,100.53379027452088,1680.0,3846.0,2022,168,8864a4b30bfffff,8864a4b339fffff,3,2022-03-21,2022,7
jvWVryJLG2pbQ4lXZrTfbxgPH7I,2022-03-21 07:16:45,2022-03-21 07:26:46,13.744741278076336,100.52229325999258,13.756722060408851,100.5395390758858,601.0,2972.0,2022,168,8864a4b10dfffff,8864a4b167fffff,3,2022-03-21,2022,7
xOLXXXPYEE79SJUW+a++lMAHtF8,2022-03-21 07:21:06,2022-03-21 07:35:06,13.706463972904093,100.44863548396602,13.6734910938862,100.40734354140837,840.0,10034.0,2022,168,8864a4b0edfffff,8864a4b0d1fffff,3,2022-03-21,2022,7
ZEHgKkEZv2dFpE/rnylh0tjhT0s,2022-03-21 07:16:43,2022-03-21 07:28:43,13.730528738661018,100.5598633594736,13.71305638759244,100.58333202823862,720.0,3928.0,2022,168,8864a48491fffff,8864a484ddfffff,3,2022-03-21,2022,7
kuKoLdRoEZPdyWMMhjm0ACOS5r0,2022-03-21 07:28:55,2022-03-21 07:37:54,13.75607686995326,100.48401139789226,13.771726955916698,100.48814371296004,539.0,2054.0,2022,168,8864a4b1edfffff,8864a4bad9fffff,3,2022-03-21,2022,7
OW5a7ET6pSk2IZbhDwdvQzJqX3A,2022-03-21 07:57:22,2022-03-21 08:12:22,13.6741783,100.5350545,13.706927403432548,100.52357338298816,900.0,4607.0,2022,168,8864a4b357fffff,8864a4b331fffff,3,2022-03-21,2022,7
sYiGkkC2A2kC094+KefEv6PguTk,2022-03-21 07:43:30,2022-03-21 07:54:11,13.741468081922688,100.6171767443149,13.757484517291749,100.61575501848156,641.0,4137.0,2022,168,8864a484edfffff,8864a485d9fffff,3,2022-03-21,2022,7
k1eQ/1X9iJfP4lDE/tFv3kYDhTI,2022-03-21 07:05:58,2022-03-21 07:11:52,13.832934484189453,100.5392358612434,13.85674359775972,100.53901255940325,354.0,3445.0,2022,168,8864a4b84bfffff,8864a4b80dfffff,3,2022-03-21,2022,7
Ad1a8TWaN25vB8q2wwrhHSg1THQ,2022-03-21 07:03:55,2022-03-21 07:36:55,13.718825611151804,100.51884329804886,13.780860132330822,100.47493520953653,1980.0,15968.0,2022,168,8864a4b15dfffff,8864a4bad3fffff,3,2022-03-21,2022,7
SD1O+TJooew8ul2Ngs50GTEESpI,2022-03-21 07:17:58,2022-03-21 07:55:38,13.798487585012229,100.5484510859784,13.819062822560769,100.56354118674496,2260.0,3172.0,2022,168,8864a4ba03fffff,8864a4ba21fffff,3,2022-03-21,2022,7
YSVMCU+RTV4+qYOcfF3Zf8kTdOo,2022-03-21 07:47:50,2022-03-21 07:56:50,13.7183274,100.7073697,13.717006539441668,100.74261959908952,540.0,4660.0,2022,168,8864a4870bfffff,8864a48293fffff,3,2022-03-21,2022,7
ELjngWcZcIAOE8qHaBiLWbdrknU,2022-03-21 07:09:42,2022-03-21 07:15:42,13.791032629620402,100.4093623473739,13.782848774119792,100.41460006637288,360.0,3237.0,2022,168,8864a4a353fffff,8864a4a351fffff,3,2022-03-21,2022,7
AwZH4Fone6PAiPZ/A0Xsyy3E9VQ,2022-03-21 07:20:44,2022-03-21 07:38:44,13.741765220682778,100.5352974480914,13.73812321082006,100.51266935746466,1080.0,3836.0,2022,168,8864a4b16bfffff,8864a4b10bfffff,3,2022-03-21,2022,7
AwZH4Fone6PAiPZ/A0Xsyy3E9VQ,2022-03-21 07:57:54,2022-03-21 10:11:42,13.705596484556702,100.44767330726884,13.702983524328207,100.3434211827246,8028.0,15439.0,2022,168,8864a4b0edfffff,8864a4b503fffff,3,2022-03-21,2022,7
v39lSbU2qMfrYmqmBHLKtUI4Iq8,2022-03-21 07:13:37,2022-03-21 07:38:38,13.73352855118397,100.5340480161123,13.71053376995584,100.52040068827864,1501.0,3806.0,2022,168,8864a4b147fffff,8864a4b337fffff,3,2022-03-21,2022,7
omCTsKM4mqWFd1/8Ekn0DjIP4EY,2022-03-21 07:54:18,2022-03-21 08:19:18,13.803598147495256,100.5962808757442,13.80809872832048,100.5698999806919,1500.0,3801.0,2022,168,8864a485bbfffff,8864a4ba63fffff,3,2022-03-21,2022,7
fN/ccbWaSkL4AU9GvU5GVk0OwQY,2022-03-21 07:33:06,2022-03-21 07:45:06,13.779513955963814,100.49466893846764,13.779948477354187,100.48760962384284,720.0,1011.0,2022,168,8864a4baddfffff,8864a4bad1fffff,3,2022-03-21,2022,7
J/p8pYobaDmF/aySYOCcTtKloMA,2022-03-21 07:51:49,2022-03-21 07:57:49,13.695641269144188,100.51300747756272,13.707209940170491,100.5221219074432,360.0,2550.0,2022,168,8864a4b06dfffff,8864a4b333fffff,3,2022-03-21,2022,7
rRcMvLUo4D0mM6nvYAf0LJUuSiA,2022-03-28 07:21:00,2022-03-28 07:34:00,13.76662928556149,100.52766173135092,13.673733817651222,100.51101642585732,780.0,14800.0,2022,169,8864a4b121fffff,8864a4b31bfffff,3,2022-03-28,2022,7
/BaXGGKHe+HX77TjU5RyVc5Ece8,2022-03-28 07:04:36,2022-03-28 07:12:36,13.717133500056946,100.54103772700198,13.721372593698488,100.53030411815034,480.0,2152.0,2022,169,8864a4b149fffff,8864a4b14bfffff,3,2022-03-28,2022,7
CUKJz2oLYc39bZXOMOKm5ciQwMw,2022-03-28 07:50:56,2022-03-28 08:04:56,13.727892291338796,100.54033375118452,13.722347925273883,100.53023577760604,840.0,1765.0,2022,169,8864a4b14dfffff,8864a4b14bfffff,3,2022-03-28,2022,7
VN/rqtTLpNsNEiST83hZi8eCNY0,2022-03-28 07:53:18,2022-03-28 08:00:18,13.725231449105666,100.54675881198396,13.721532105831551,100.55606652264092,420.0,1538.0,2022,169,8864a4b14dfffff,8864a4b325fffff,3,2022-03-28,2022,7
3nyPEyMUo/wFQJezXehKxzlaVc0,2022-03-28 07:53:16,2022-03-28 08:40:39,13.816225136184736,100.66345097863724,13.765539598554858,100.654445351974,2843.0,8188.0,2022,169,8864a48eddfffff,8864a48427fffff,3,2022-03-28,2022,7
7dptg9LZAPQaIBsgKm+X3jhXz7Q,2022-03-28 07:55:01,2022-03-28 08:07:01,13.803139091345432,100.5604573555344,13.77862918615962,100.57472158037328,720.0,4333.0,2022,169,8864a4ba05fffff,8864a4ba41fffff,3,2022-03-28,2022,7
9zFN58vO5HV8XI8yIdvrjNj7nso,2022-03-28 07:54:53,2022-03-28 08:02:53,13.785428676775236,100.6685878663369,13.767720763464292,100.65051468938096,480.0,3446.0,2022,169,8864a48515fffff,8864a48427fffff,3,2022-03-28,2022,7
Pt4BtCSi7Ekr7Ir6P6XNAAAshHQ,2022-03-28 07:45:11,2022-03-28 07:56:11,13.848730100847966,100.5725844406434,13.857095712706323,100.5374868862438,660.0,5917.0,2022,169,8864a4bb15fffff,8864a4b80dfffff,3,2022-03-28,2022,7
8bDqtwMMHvEdswSFCTyAAfBWdHc,2022-03-28 07:15:08,2022-03-28 08:02:45,13.725114585540071,100.5415682817886,13.742141697328806,100.49682052087913,2857.0,6734.0,2022,169,8864a4b14dfffff,8864a4b111fffff,3,2022-03-28,2022,7
jlbLFIxdx+QMGq3aDw/M3sfOzoo,2022-03-28 07:07:11,2022-03-28 08:13:07,13.754543340586912,100.52435155441935,13.77666040533162,100.4791910927702,3956.0,9651.0,2022,169,8864a4b105fffff,8864a4badbfffff,3,2022-03-28,2022,7
DPQsGkXXC+HQUeR1qginMyGiYAQ,2022-03-28 07:46:42,2022-03-28 08:24:42,13.7666866,100.5345006,13.714812356546997,100.565029099987,2280.0,8391.0,2022,169,8864a4b12dfffff,8864a484d3fffff,3,2022-03-28,2022,7
F7B8v6Pg01VTfi5o3sFEmvbZhCY,2022-03-28 07:06:59,2022-03-28 07:16:59,13.787302337808748,100.62325641929812,13.780443273700987,100.61929732725534,600.0,1311.0,2022,169,8864a48581fffff,8864a48589fffff,3,2022-03-28,2022,7
hbQwRyA2KnG+5s9SQQopjofBNWY,2022-03-28 07:27:30,2022-03-28 07:58:11,13.697953162724309,100.51097130464926,13.732487393580012,100.52953316007876,1841.0,6833.0,2022,169,8864a4b06dfffff,8864a4b147fffff,3,2022-03-28,2022,7
D6XruW8nKRIYKPb5JBDMbWctxBw,2022-03-28 07:52:01,2022-03-28 08:06:57,13.758851810724714,100.4949369104526,13.801097592608995,100.51117506973866,896.0,7691.0,2022,169,8864a4b13bfffff,8864a4baebfffff,3,2022-03-28,2022,7
imul1vQjNkd3CQjPr53xGt3RIp0,2022-03-28 07:38:38,2022-03-28 07:54:38,13.781376306923727,100.51898555750076,13.786363090785883,100.48904878027922,960.0,3909.0,2022,169,8864a4bacdfffff,8864a4bad5fffff,3,2022-03-28,2022,7
ib7WsZBfnJYyYiBKbK7VTSrHJkQ,2022-03-28 07:52:10,2022-03-28 08:00:10,13.796972895728528,100.55062707724522,13.803813449654744,100.55460619252436,480.0,2875.0,2022,169,8864a4ba01fffff,8864a4ba07fffff,3,2022-03-28,2022,7
SBe6eeTcmDSwoFve2tlGdprEmsA,2022-03-28 07:11:13,2022-03-28 07:30:13,13.841958,100.6179799,13.830966549698395,100.60723867973816,1140.0,2701.0,2022,169,8864a4bb69fffff,8864a4bb41fffff,3,2022-03-28,2022,7
+vrnKjZsK7Z0RIWSw+VF6egbc7Y,2022-03-28 07:14:50,2022-03-28 09:02:48,13.74902390781164,100.50428729578222,13.80142182097647,100.32433604857182,6478.0,23783.0,2022,169,8864a4b139fffff,8864a4a0cdfffff,3,2022-03-28,2022,7
1sfVtbaa6PsoWfQWyk3gWztd+VE,2022-03-28 07:14:43,2022-03-28 07:31:43,13.756530664886249,100.5671114476775,13.761614736850143,100.55244334347545,1020.0,2615.0,2022,169,8864a484b1fffff,8864a4ba59fffff,3,2022-03-28,2022,7
OkitctQja5SpCx/fHJwKyn90baM,2022-03-28 07:37:24,2022-03-28 07:55:54,13.68533705213922,100.52504331531412,13.673673440646654,100.54254316535769,1110.0,4145.0,2022,169,8864a4b315fffff,8864a4b355fffff,3,2022-03-28,2022,7
u0pi/I2bmGhdZmR3YS1EszCYoOg,2022-03-28 07:37:54,2022-03-28 08:39:49,13.87490333407634,100.57839625646878,13.80636964671859,100.52156376729484,3715.0,11934.0,2022,169,8864a4bb35fffff,8864a4baedfffff,3,2022-03-28,2022,7
78v2VSZjapacaVzaylMToePKrbA,2022-03-28 07:01:52,2022-03-28 08:54:16,13.677008117155363,100.51487796815788,13.722360545478072,100.51737546634486,6744.0,10264.0,2022,169,8864a4b31bfffff,8864a4b15dfffff,3,2022-03-28,2022,7
MfyeB6RWqpZXjE6FvS8VC7ljGhc,2022-03-28 07:14:08,2022-03-28 07:43:49,13.757705400723218,100.4831995626122,13.781260737335126,100.4746382192063,1781.0,5836.0,2022,169,8864a4b1edfffff,8864a4bad3fffff,3,2022-03-28,2022,7
D/LDi3uJoIjn70JZLzz017u/Qa8,2022-03-28 07:40:00,2022-03-28 08:07:00,13.778863692027182,100.67675033407932,13.74620203012466,100.58521479601974,1620.0,12069.0,2022,169,8864a4850bfffff,8864a48485fffff,3,2022-03-28,2022,7
ODMISt/0L4QvhukgJZRAravZ0oE,2022-03-28 07:09:54,2022-03-28 07:22:54,13.91872219303382,100.6009037366876,13.88540763584034,100.58134697006894,780.0,6151.0,2022,169,8864a48cb3fffff,8864a4b941fffff,3,2022-03-28,2022,7
ODMISt/0L4QvhukgJZRAravZ0oE,2022-03-28 07:35:54,2022-03-28 07:45:54,13.884954881768223,100.58004657694974,13.880857336278009,100.54160400672284,600.0,6178.0,2022,169,8864a4b941fffff,8864a4b825fffff,3,2022-03-28,2022,7
z0Kf1GwLnHBwEJBWobLBlAGbfbM,2022-03-28 07:41:26,2022-03-28 08:33:32,13.906834147242437,100.59313254997626,13.876116017403849,100.57727670577944,3126.0,5939.0,2022,169,8864a4b969fffff,8864a4bb35fffff,3,2022-03-28,2022,7
ZTqrDbXQYXQ3H9pI4Puv/ocaP7o,2022-03-28 07:43:25,2022-03-28 07:50:25,13.855286857101616,100.62626405848012,13.83274212215855,100.61929416961084,420.0,3842.0,2022,169,8864a4bb6dfffff,8864a4bb4dfffff,3,2022-03-28,2022,7
OUkEYgj8QAooxGEna8cEuiyDQ44,2022-03-28 07:58:18,2022-03-28 08:07:18,13.756129358636692,100.48557000968096,13.73662924863202,100.4867162094215,540.0,2698.0,2022,169,8864a4b1edfffff,8864a4b113fffff,3,2022-03-28,2022,7
8C3aT8TFxl/pHk4zaKKM5V0xwug,2022-03-28 07:34:40,2022-03-28 07:59:40,13.73571067137831,100.54242595168898,13.743379830818805,100.59094513688852,1500.0,6884.0,2022,169,8864a4b145fffff,8864a48485fffff,3,2022-03-28,2022,7
KO5BsRoGvup9oxcZrg436FkzLbo,2022-03-28 07:33:19,2022-03-28 07:42:19,13.654823079556213,100.4303243432636,13.649776769316876,100.42000024057452,540.0,7229.0,2022,169,8864a4b2b9fffff,8864a4b2bbfffff,3,2022-03-28,2022,7
KO5BsRoGvup9oxcZrg436FkzLbo,2022-03-28 07:54:19,2022-03-28 08:13:19,13.671522991926595,100.45387620360223,13.686290075715226,100.48634129276164,1140.0,4181.0,2022,169,8864a4b2a5fffff,8864a4b009fffff,3,2022-03-28,2022,7
c8Hj1WpXNRHwyC6xBJr6J3RIpJg,2022-03-28 07:31:40,2022-03-28 07:53:40,13.709803082807031,100.56735572380948,13.67383907221716,100.53579924574932,1320.0,8495.0,2022,169,8864a484dbfffff,8864a4b357fffff,3,2022-03-28,2022,7
ZEADtPlV/8dwrraXlpFEfUpNRzo,2022-03-28 07:43:19,2022-03-28 07:49:19,13.753470785031048,100.51709911430086,13.756615167961716,100.50141622671065,360.0,2003.0,2022,169,8864a4b107fffff,8864a4b139fffff,3,2022-03-28,2022,7
wh+rOTpNBf1G4xC5LpdFNUYIfM8,2022-03-28 07:41:28,2022-03-28 08:25:34,13.730296673768049,100.5368558728983,13.741084845582211,100.4977759108878,2646.0,5762.0,2022,169,8864a4b141fffff,8864a4b111fffff,3,2022-03-28,2022,7
C7MWxa71KwN21PM/OOXqgvazrzA,2022-03-28 07:13:41,2022-03-28 07:31:11,13.739417616226124,100.40767224453876,13.71363760993938,100.43946076473176,1050.0,4473.058247829084,2022,169,8864a4a241fffff,8864a4b0e7fffff,3,2022-03-28,2022,7
RlxBjJiEozlPs5RtJuayba1v0Jo,2022-03-28 07:11:24,2022-03-28 07:47:23,13.808154196191309,100.64486931717175,13.85729803585225,100.53578304165404,2159.0,13999.0,2022,169,8864a48edbfffff,8864a4b80dfffff,3,2022-03-28,2022,7
Avd3Q0+qPgH6moJbLRcF0t46OXw,2022-03-28 07:29:42,2022-03-28 07:44:42,13.724503112124689,100.45671616337933,13.726762857050277,100.46893158813332,900.0,3850.0,2022,169,8864a4b1ddfffff,8864a4b1cbfffff,3,2022-03-28,2022,7
lMZSYcXPc2Qpk+b7uU9KwWHbtUY,2022-03-28 07:32:12,2022-03-28 08:13:12,13.815958812493664,100.6860370171356,13.779229304343907,100.60758034768152,2460.0,12099.0,2022,169,8864a48527fffff,8864a485d7fffff,3,2022-03-28,2022,7
VpQwVaB5Ua7GPELoG+2SHauusjg,2022-03-28 07:32:05,2022-03-28 07:50:06,13.786409668859164,100.46646701903092,13.777538460888556,100.47792904587014,1081.0,6795.0,2022,169,8864a4ba99fffff,8864a4bad3fffff,3,2022-03-28,2022,7
QZaEq/x1eQB9Tg7HAiS5aBpFpQ8,2022-03-28 07:32:25,2022-03-28 07:54:25,13.7387365765026,100.51712266035813,13.723026790982932,100.53455235760931,1320.0,3882.0,2022,169,8864a4b109fffff,8864a4b141fffff,3,2022-03-28,2022,7
sKCdUjhIQ/C21P7K6zYI7OHRiaY,2022-03-28 07:38:00,2022-03-28 07:44:00,13.7460531332769,100.47084348935148,13.755164705721834,100.4670657354424,360.0,1517.0,2022,169,8864a4b1ebfffff,8864a4b1e3fffff,3,2022-03-28,2022,7
sKCdUjhIQ/C21P7K6zYI7OHRiaY,2022-03-28 07:50:44,2022-03-28 08:13:49,13.779010757932284,100.48657086306557,13.757779921953396,100.46924064732772,1385.0,3467.0,2022,169,8864a4bad1fffff,8864a4b1e3fffff,3,2022-03-28,2022,7
dGo9yVrZrc14WIKWvPbZZ7CJGik,2022-03-28 07:27:43,2022-03-28 07:43:43,13.809352803233974,100.7224247755619,13.78877837779214,100.67811232903593,960.0,5776.0,2022,169,8864a48e5dfffff,8864a48503fffff,3,2022-03-28,2022,7
5BFmiUqonlyrvSPZBBDROEyqxzs,2022-03-28 07:29:12,2022-03-28 07:38:37,13.718981598111196,100.46676718548562,13.71326068405363,100.43889804815802,565.0,3413.0,2022,169,8864a4b035fffff,8864a4b0e7fffff,3,2022-03-28,2022,7
5BFmiUqonlyrvSPZBBDROEyqxzs,2022-03-28 07:53:37,2022-03-28 08:02:37,13.658576079455342,100.40547914639184,13.67677126588604,100.40618369170228,540.0,4605.0,2022,169,8864a4b765fffff,8864a4b0d1fffff,3,2022-03-28,2022,7
wea+++1FOW7RmIhsuXK0TemMNPU,2022-03-28 07:24:26,2022-03-28 07:36:26,13.805850363966949,100.61729099083055,13.84860078189666,100.64418147337372,720.0,6612.0,2022,169,8864a485abfffff,8864a48eb9fffff,3,2022-03-28,2022,7
Za9tBZeK/fatNGjBmE7Qv0gQ/K4,2022-03-28 07:09:50,2022-03-28 07:24:50,13.766965278178292,100.52796215413971,13.76479132996422,100.53771311422447,900.0,1543.0,2022,169,8864a4b121fffff,8864a4b12dfffff,3,2022-03-28,2022,7
dpNEEyub0ThqrQXuNq3K1cXAa5s,2022-03-28 07:31:47,2022-03-28 07:43:47,13.733821393357609,100.52601237305753,13.733004992540131,100.49193685075612,720.0,5051.0,2022,169,8864a4b147fffff,8864a4b11bfffff,3,2022-03-28,2022,7
HvhSoIHk4LN4zi5qrQ0ZtnV09co,2022-03-28 07:32:29,2022-03-28 07:39:29,13.720301475542676,100.50884285291644,13.716154959911766,100.50641544166594,420.0,699.0,2022,169,8864a4b151fffff,8864a4b15bfffff,3,2022-03-28,2022,7
HvhSoIHk4LN4zi5qrQ0ZtnV09co,2022-03-28 07:58:52,2022-03-28 08:12:29,13.75280964929143,100.4803322428246,13.739562787925587,100.47802906535168,817.0,2468.0,2022,169,8864a4b1e9fffff,8864a4b1c5fffff,3,2022-03-28,2022,7
LmJBZZsfBV0bUXivLJpPeOvD6s0,2022-03-28 07:20:45,2022-03-28 07:52:12,13.811787826933296,100.5634763885236,13.786383723709529,100.60896526360617,1887.0,5694.0,2022,169,8864a4ba29fffff,8864a4859dfffff,3,2022-03-28,2022,7
Y0hJsBpk85z79Ahsr+tcg8LnnvM,2022-03-28 07:16:06,2022-03-28 07:41:07,13.737562658562211,100.54659428169911,13.707590899871388,100.60015756283023,1501.0,7967.0,2022,169,8864a48493fffff,8864a486b5fffff,3,2022-03-28,2022,7
GnzKuM3sVJ9cdtcXakSLNRQIEpw,2022-03-28 07:09:54,2022-03-28 07:17:54,13.749568717259873,100.5154168660315,13.770852809082356,100.488227178587,480.0,4806.0,2022,169,8864a4b107fffff,8864a4bad9fffff,3,2022-03-28,2022,7
GnzKuM3sVJ9cdtcXakSLNRQIEpw,2022-03-28 07:24:54,2022-03-28 07:40:54,13.75426074706472,100.48955883036828,13.753624727755447,100.49967322687242,960.0,1681.0,2022,169,8864a4b1edfffff,8864a4b139fffff,3,2022-03-28,2022,7
GnzKuM3sVJ9cdtcXakSLNRQIEpw,2022-03-28 07:48:54,2022-03-28 07:55:54,13.747170830732372,100.49425724192582,13.75701489439244,100.49973316131252,420.0,1649.0,2022,169,8864a4b117fffff,8864a4b13bfffff,3,2022-03-28,2022,7
6buPj4Zw4rsghOlTZHf1I1Mxbqg,2022-03-28 07:13:37,2022-03-28 07:31:35,13.8348145415494,100.5727493946484,13.836644300273717,100.58218715188174,1078.0,2622.0,2022,169,8864a4bb19fffff,8864a4bb57fffff,3,2022-03-28,2022,7
0WME21rB/elY8kqEWxINdgTWdYQ,2022-03-28 07:57:31,2022-03-28 08:07:31,13.68586194492679,100.426414904598,13.64821537028102,100.4178905601296,600.0,7288.0,2022,169,8864a4b0c7fffff,8864a4b2bbfffff,3,2022-03-28,2022,7
su6zySFnLKcyjn4cfcX+VtTis9o,2022-03-28 07:35:24,2022-03-28 07:42:24,13.825848076010953,100.54980352321267,13.811434062493674,100.51199148379445,420.0,5793.0,2022,169,8864a4b849fffff,8864a4bae1fffff,3,2022-03-28,2022,7
